trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0157764	0.00034
0.0015	0.0395	-0.0006	5.93411945678072e-05	6.9813170079773176e-06	-2.96705972839036e-05	0.87535357	42.64749527	0.88751451	0.04639965544298441	0.0154335	0.00027
0.0026	0.0642	-0.0063	2.094395102393195e-05	3.316125578789226e-05	-3.316125578789226e-05	0.8660543	42.1944313	0.88127739	0.03490339204138894	0.0153767	0.00029
0.0066	0.0806	-0.0119	-3.490658503988659e-05	-0.0	5.93411945678072e-05	0.8759107	42.67463684	0.88700431	0.03507571211037053	0.0146721	0.00019
0.0097	0.0831	-0.0228	1.9198621771937625e-05	5.061454830783555e-05	0.000158824961931484	0.8609575	41.94611359	0.88404886	0.026710176124166807	0.0144286	0.00023
0.0025	0.086	0.0053	0.0003473205211468716	0.000153588974175501	-3.490658503988659e-05	0.90942305	44.30736923	0.90601802	0.0694413936106985	0.0164729	0.00035
-0.001	0.1311	-0.003	0.001022762941668677	0.0003717551306747922	-0.00011170107212763708	1.03721821	50.53358841	0.96870587	0.10542015320544236	0.0157054	0.00025
0.0025	-0.1097	-0.0551	0.0011641346110802177	0.0003769911184307752	-0.0001012290966156711	1.41284645	68.83431244	1.14792491	0.3042539816339745	0.0134665	0.00011
0.0079	-0.1966	-0.0589	0.0009145525280450286	0.0003630284844148205	-3.490658503988659e-05	0.96782517	47.15274048	0.94671682	0.1125933614313464	0.0172656	0.00022
0.0078	-0.1072	-0.0609	0.0008115781021773631	0.0003700098014227979	-3.141592653589793e-05	0.94085455	45.83872223	0.91645534	0.09717232006898156	0.014249	0.00014
0.0034	-0.0241	-0.0466	0.0009494591130849152	0.0003769911184307752	-9.42477796076938e-05	0.95430166	46.49386978	0.91812698	0.11218470904936625	0.012743	0.0002
0.0009	0.1148	-0.0227	0.0011274826967883368	0.0005707226654021458	-9.773843811168246e-05	1.08863711	53.03873444	0.99590981	0.18406228945893904	0.0132866	0.00021
0.0079	0.1172	-0.0294	0.0014259339988793671	0.0007766715171374765	5.235987755982989e-05	0.90886277	44.28007126	0.90716913	0.04882492347489367	0.0133419	0.00023
0.0118	-0.04	-0.0813	0.0015271630954950383	0.0008674286382411819	0.00013264502315156904	1.17070985	57.03734207	1.03044619	0.22661356816555572	0.0100049	0.00015
0.0134	-0.1049	-0.0867	0.001256637061435917	0.0008080874436733745	0.00015184364492350666	0.93535477	45.57077026	0.92819145	0.0893532925199433	0.0121527	0.00015
0.013	-0.0379	-0.0877	0.0011309733552923255	0.0007661995416255106	0.00011344640137963142	0.90598208	44.13972473	0.89899395	0.07869744258676653	0.0105547	0.00015
0.014	0.0096	-0.0852	0.001165879940332212	0.0007679448708775049	0.0001256637061435917	0.87216157	42.49197769	0.88293946	0.05344346095279206	0.0102357	0.00011
0.0147	0.0322	-0.0887	0.0010733774899765126	0.0007190756518216638	0.00017627825445142725	0.87128282	42.44916534	0.8837144	0.0363993108859688	0.00998223	0.00013
0.0119	0.0515	-0.0915	0.0010716321607245184	0.0007295476273336296	0.00017453292519943296	0.85798615	41.80134964	0.87923356	0.025598131700797704	0.00967938	0.00011
0.0005	0.063	-0.0753	0.0010716321607245184	0.0009162978572970229	3.665191429188092e-05	0.87298506	42.53210068	0.88488859	0.055331562043547264	0.0105029	9e-05
0.0048	0.1325	-0.0749	0.0013421581947836393	0.0010663961729685354	0.0001291543646475804	0.97350073	47.42925262	0.93810302	0.09985634000431666	0.0112063	0.00013
0.0077	-0.0749	-0.1062	0.0012461650859239514	0.0010000736613927507	0.00017802358370342162	1.28470337	62.59114075	1.08827203	0.25215924197456574	0.00939417	0.0001
0.0098	-0.097	-0.098	0.0011309733552923255	0.0010367255756846318	0.0001937315469713706	0.87577802	42.66817474	0.89568613	0.04077758040957281	0.0108945	0.00012
0.0023	0.0126	-0.078	0.0011519173063162574	0.0012671090369478833	0.00010995574287564276	1.03585827	50.46733475	0.95503004	0.15385516081914555	0.00954884	0.00012
-0.0005	0.0318	-0.0716	0.0013805554383275148	0.0013700834628155487	0.0001256637061435917	0.92383683	45.00961304	0.9098882	0.0457660260573436	0.00938869	0.00013
-0.0028	-0.1386	-0.1115	0.0016632987771505957	0.001420698011123384	6.981317007977319e-05	1.19217205	58.08298874	1.04138338	0.23206042115973677	0.0108092	7e-05
-0.0011	-0.1275	-0.1132	0.0016231562043547262	0.0013491395117916165	8.901179185171081e-05	0.87525612	42.64274597	0.89231396	0.021044984694978727	0.0110821	0.00012
-0.0024	-0.017	-0.1101	0.0015655603390389136	0.001356120828799594	6.806784082777885e-05	1.00028992	48.73443222	0.93705031	0.11917605666738608	0.0088616	3e-05
-0.0065	0.1403	-0.0878	0.001574286985298885	0.0014782938764391971	-6.108652381980153e-05	1.136729	55.38178253	1.01938175	0.19670270292735773	0.0103437	0.00017
-0.0044	0.0179	-0.1176	0.0017645278737662671	0.0015062191444711063	2.6179938779914945e-05	1.0386641	50.60403061	0.96051537	0.1695716309549504	0.00808311	7e-05
-0.0009	0.028	-0.1204	0.001820378409830086	0.0014381513036433276	0.00013962634015954637	0.87933797	42.84161377	0.88833836	0.028268238913561446	0.0082221	7e-05
-0.0028	0.0553	-0.1036	0.0016615534478986017	0.0013980087308474581	6.632251157578452e-05	0.8683219	42.30490875	0.88474613	0.059613568165555776	0.00868672	5e-05
-0.0052	0.1026	-0.0855	0.0017924531417981763	0.001574286985298885	-2.268928027592628e-05	0.90096945	43.89550781	0.90467633	0.0876094870101356	0.00971055	0.0001
-0.0079	-0.0321	-0.097	0.001689478715930511	0.0014974924982111347	-4.0142572795869576e-05	1.05675066	51.48521423	0.96697358	0.1587611102737679	0.0094685	5e-05
-0.0103	-0.0272	-0.0952	0.00147131255943122	0.001410226035611418	-6.632251157578452e-05	0.86460602	42.12387085	0.88227222	0.025680627893946126	0.00948733	3e-05
-0.0139	-0.0311	-0.0946	0.0013997540600994523	0.0013910274138394805	-8.028514559173915e-05	0.83368891	40.61758041	0.87073054	0.01333598775598299	0.00968397	9e-05
-0.0185	0.0041	-0.072	0.0012758356832078548	0.001446877949903299	-0.00019547687622336493	0.88899714	43.3122139	0.89301663	0.0771480321793521	0.0104486	3e-05
-0.0176	0.1481	-0.0212	0.0007766715171374765	0.0018709929581379211	-0.00020594885173533088	1.20636237	58.7743454	1.06107532	0.2423875574908484	0.0145256	0.00019
-0.0197	-0.0558	-0.0315	0.0011117747335203881	0.0017016960206944712	-0.00020594885173533088	1.33706367	65.14215088	1.1078663	0.24152000769131807	0.0122455	0.00012
-0.0179	-0.2228	-0.0504	0.0012077678423800758	0.0013526301702956054	-0.0001884955592153876	1.24004543	60.41539383	1.10712228	0.2108256125889248	0.0190595	0.00034
-0.023	-0.0829	-0.0464	0.0014695672301792255	0.0011501719770642632	-0.0002670353755551324	1.06640065	51.95536423	0.9631068	0.17613986986851185	0.0161845	0.00019
-0.027	0.0276	-0.0487	0.0016249015336067207	0.0011362093430483087	-0.0003438298626428829	0.96235859	46.88640594	0.91834483	0.12910457122656002	0.0148529	0.00043
-0.0289	0.0795	-0.062	0.0015638150097869194	0.001117010721276371	-0.00034208453339088857	0.91856909	44.75296783	0.91075295	0.07120152374218666	0.0127282	0.00021
-0.0279	0.1027	-0.0772	0.001446877949903299	0.001090830782496456	-0.000322885911618951	0.90960753	44.31635666	0.90024223	0.047515781021773645	0.0112721	0.00014
-0.0127	0.0922	-0.0597	0.0006422811647339132	0.0011013027580084218	-4.886921905584123e-05	1.01298404	49.35289383	0.94025787	0.09765427266222307	0.0127243	0.00014
-0.0342	0.1155	-0.0006	0.0006544984694978735	0.0012269664641520136	-0.0007086036763096977	1.00224006	48.82944107	0.95480028	0.14378077340807044	0.0173746	0.00019
-0.0491	0.229	0.0737	0.0003316125578789226	0.001452113937659282	-0.0012356931104119853	1.2828958	62.50307465	1.13562655	0.2564561409614254	0.0300654	0.00537
-0.0189	-0.1663	0.0575	0.0006824237375297829	0.0012671090369478833	-0.0005811946409141118	1.9899689	96.95189667	1.46532529	0.5012157274930066	0.0249473	0.00133
-0.0123	-0.5366	0.0538	0.000450294947014537	0.001504473815219112	-0.0004625122517784973	1.96612906	95.7904129	1.55228236	0.4100087978961044	0.0440511	0.01678
-0.0309	-0.3986	0.0645	-7.853981633974481e-05	0.001117010721276371	-0.000890117918517108	1.14468229	55.76927185	1.0396384	0.2344951762017816	0.0384281	0.00761
-0.0471	-0.1854	0.0572	-0.00029496064358704166	0.0009896016858807848	-0.001228711793404008	1.28506589	62.6088028	1.11083282	0.27082118687648915	0.0268478	0.00101
-0.0378	-0.0365	0.0331	-0.0005009094953223725	0.0009128071987930344	-0.001181587903600161	1.13309109	55.20454788	1.01690001	0.1987933614313464	0.0210611	0.00026
-0.0442	0.1271	0.0009	5.235987755982989e-05	0.0011431906600562858	-0.0014137166941154068	1.20264876	58.59341812	1.0469416	0.252989081233035	0.0179753	0.0004
-0.0358	0.1797	-0.0156	-0.00024609142453120044	0.0009389871375729493	-0.0012304571226560022	0.94900978	46.23604584	0.93968522	0.11179571980168856	0.0180585	0.00026
-0.0419	0.1843	-0.0319	-0.0004677482395344803	0.0008395033702092724	-0.0012252211349000194	0.94201916	45.89546204	0.9293523	0.04331882850614697	0.0193194	0.00061
-0.052	0.1286	-0.035	-0.0006911503837897545	0.0008168140899333463	-0.0013072516097437528	0.96687639	47.10651398	0.94187901	0.08530609496874669	0.0191087	0.00039
-0.0528	0.0604	-0.0352	-0.0007295476273336296	0.0007679448708775049	-0.001256637061435917	0.94568849	46.07423401	0.92948072	0.0760940505453776	0.0182048	0.0002
-0.0524	-0.0169	-0.0415	-0.0005427973973702365	0.0007661995416255106	-0.0012322024519079964	0.94550639	46.06536102	0.93341614	0.0946465084371654	0.0170726	0.00014
-0.0542	-0.07	-0.0454	-0.0006073745796940267	0.0007138396640656808	-0.0012461650859239514	0.91799885	44.72518539	0.91642146	0.06534498469497875	0.0179558	9e-05
-0.0615	-0.0994	-0.0442	-0.0008779006137531476	0.0007801621756414653	-0.0012723450247038664	0.89009774	43.36583328	0.90514438	0.05605142422074103	0.0192226	0.00025
-0.0605	-0.1182	-0.0145	-0.0012199851471440364	0.001059414855960558	-0.0015306537539990272	0.93459588	45.53379822	0.92593802	0.0934822971502571	0.0214161	0.00061
-0.0539	0.0031	0.0466	-0.001181587903600161	0.0011746065865921838	-0.0014381513036433276	1.1765393	57.32135391	1.05838098	0.20130457122656	0.0220562	0.00064
-0.0455	-0.0805	0.0021	-0.0012897983172238095	0.001054178868204575	-0.0011362093430483087	1.08636904	52.9282341	0.99432474	0.1630290046303138	0.0206001	0.00106
-0.0432	-0.2421	-0.0424	-0.0015114551322270892	0.0009791297103688187	-0.0011100294042683937	1.25968385	61.37218475	1.10486984	0.2245442955809476	0.0240421	0.00233
-0.0376	-0.0729	-0.0359	-0.00102799892942466	0.0010122909661567112	-0.0009546951008408983	1.22015226	59.44618988	1.0422595	0.21489758810089088	0.0171664	0.0003
-0.0455	0.1188	-0.0383	-0.00026878070480712676	0.00119729586686811	-0.001155407964820246	1.31475437	64.05523682	1.10195822	0.259246799465414	0.0157764	0.00019
-0.0462	-0.0065	-0.0688	-0.0005358160803622592	0.001059414855960558	-0.0011676252695842063	1.08850968	53.03252792	0.99786219	0.1773566845613322	0.0137703	7e-05
-0.0463	0.0724	-0.0717	-0.0007679448708775049	0.0009686577348568529	-0.001129228026040331	0.93015826	45.31759644	0.91343128	0.09996415775814131	0.0139037	9e-05
-0.0529	0.1353	-0.0427	-0.0006178465552059926	0.0010245082709206715	-0.0012374384396639797	0.94773811	46.17409134	0.91882349	0.11420796326794896	0.0161984	0.00019
-0.0515	0.1611	-0.051	-0.0005340707511102648	0.0011013027580084218	-0.0011711159280881952	0.98651171	48.06315231	0.94179386	0.04684464013796313	0.0167629	0.00022
-0.0457	-0.0224	-0.0645	-0.0008168140899333463	0.001059414855960558	-0.0011780972450961724	1.24057496	60.44119263	1.06544213	0.21938062789394616	0.0144867	0.0001
-0.0408	-0.0238	-0.0699	-0.0009250245035569946	0.0010402162341886204	-0.0010838494654884787	0.87568057	42.66342545	0.88528992	0.022782840750163975	0.0145302	0.00013
-0.0412	0.0013	-0.0793	-0.0010332349171806431	0.0009686577348568529	-0.0010471975511965976	0.90017152	43.85663223	0.89481363	0.04572104136236484	0.0144391	8e-05
