trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0165356	0.00709
0.0136	0.0202	0.0505	-0.0004956735075663896	0.0005340707511102648	-0.00021642082724729686	0.8474474	49.98018265	0.87576273	0.14660825429619756	0.0180752	0.00229
0.0107	-0.0611	0.0468	-0.0006562437987498679	0.001048942880448592	-0.001308996938995747	0.96600568	56.972435	0.93064833	0.1763009266135128	0.017307	0.00098
0.0167	0.0317	0.0219	-0.00016929693744344995	0.0018448130193580064	-0.0018657569703819383	1.20274496	70.93468475	1.02773624	0.2156788515801012	0.0208968	0.00248
-0.0229	0.451	-0.0274	-0.0027680921936630064	0.001616174887346749	-0.002356194490192345	2.17576694	128.32092285	1.55164396	0.6740935454020611	0.0384721	0.02364
-0.0863	0.1137	-0.1565	-0.0032916909692613052	0.00032463124087094524	-0.00285012266850674	1.86871922	110.21206665	1.37762316	0.645253530019425	0.0167534	0.00363
-0.0785	0.0781	-0.1483	-0.003068288825006031	0.00022689280275926284	-0.002515019452123829	0.94031417	55.45721817	0.92547803	0.08441218993749337	0.0145341	0.00115
-0.0886	-0.075	-0.2125	-0.0010000736613927507	-0.000291469985083053	-0.002553416695667704	1.24941576	73.68720245	1.03299123	0.3586487597499736	0.0137408	0.00108
-0.0731	0.1045	-0.1115	0.0005148721293383271	0.00014137166941154068	-0.0020664698343612863	1.44266069	85.08427429	1.12846219	0.4177367153266045	0.0108301	0.0002
-0.0807	0.0226	-0.1221	0.0008098327729253688	0.0002199114857512855	-0.002106612407157156	1.00886297	59.50004578	0.93744556	0.1207821516361328	0.0074392	0.00031
-0.0829	-0.0346	-0.1401	0.0016790067404185449	-0.000307177948351002	-0.0018814649336498872	0.87154013	51.40110779	0.87220545	0.15847054375513664	0.00623238	0.0001
-0.0692	0.0233	-0.2515	0.0010733774899765126	0.0001361356816555577	-0.0017976891295541592	1.06020665	62.52815628	0.94881018	0.239635934227216	0.00889188	0.00043
-0.0731	-0.0151	-0.2564	0.0029513517651224112	0.00017976891295541595	-0.0018046704465621369	1.1182344	65.9504776	0.97742304	0.14362944117268672	0.00962031	0.00027
-0.0625	0.0375	-0.2689	0.002686061718819273	0.000736528944341607	-0.0018675022996339327	0.88852984	52.40311813	0.88385142	0.1199440965380562	0.00948155	0.00024
-0.0612	0.2247	-0.2544	0.002234021442552742	0.0006789330790257941	-0.0016528268016386303	1.21665263	71.75492096	1.01927339	0.2392155819788823	0.0164542	0.00079
-0.0645	0.1876	-0.2695	0.0019460421159736775	0.0009965830028887623	-0.0015114551322270892	1.14112914	67.30075073	0.99943766	0.09285004599267872	0.0131528	0.00061
-0.0748	-0.0366	-0.2244	0.002834414705238791	0.0004625122517784973	-0.0014765485471872027	1.28610134	75.85082245	1.07611203	0.35246749627076324	0.010254	0.00028
-0.073	0.1745	-0.2926	0.001192059879112127	0.0011798425743481666	-0.001574286985298885	1.34035826	79.05075073	1.09028574	0.4039711793404008	0.0119404	0.00053
-0.0705	-0.0329	-0.3045	0.001410226035611418	0.001090830782496456	-0.0014748032179352085	1.19275272	70.34536743	1.02941922	0.24213308578573384	0.0103617	0.00038
